what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1498631290166
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1498631298989
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1498631300798
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1498631301421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1498631310702
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1498631311593
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1498631323867
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1498631324756
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1498631325035
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1498631325418
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1498631325894
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1498631327647
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1498631329522
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1498631331187
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1498631331216
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1498631332363
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1498631333017
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1498631338035
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1498631339090
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1498631347622
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1498631349085
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1498631354062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1498631367687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1498631530213
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1498631530233
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1498631541564
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1498631557368
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1498631559684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1498631591490
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1498631592283
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1498631601016
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1498631602624
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1498631610872
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1498631612203
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1498631613126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1498631615603
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1498631619493
