what,kind,bundleId,bundleVersion,description,time
started,bundle,org.python.pydev.shared_ui,2.8.2.2013090511,"org.python.pydev.shared_ui",1496481645009
started,bundle,org.python.pydev.shared_core,2.8.2.2013090511,"org.python.pydev.shared_core",1496481645009
started,bundle,org.python.pydev.debug,2.8.2.2013090511,"org.python.pydev.debug",1496481645025
started,bundle,org.python.pydev.core,2.8.2.2013090511,"org.python.pydev.core",1496481645071
started,bundle,com.python.pydev.analysis,2.8.2.2013090511,"com.python.pydev.analysis",1496481645118
started,bundle,org.python.pydev,2.8.2.2013090511,"org.python.pydev",1496481645118
started,bundle,org.python.pydev.shared_interactive_console,2.8.2.2013090511,"org.python.pydev.shared_interactive_console",1496481645118
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201211091924,"org.eclipse.cdt.debug.mi.ui",1496481645118
started,bundle,org.eclipse.cdt.dsf,2.2.0.201211091924,"org.eclipse.cdt.dsf",1496481645134
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201211091924,"org.eclipse.cdt.dsf.gdb",1496481645134
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201211091924,"org.eclipse.cdt.dsf.gdb.ui",1496481645134
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201211091924,"org.eclipse.cdt.debug.mi.core",1496481645150
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1496481645212
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1496481928541
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1496481930009
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1496481931884
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1496482033811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1496482562210
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1496482612816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1496482688647
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1496482785620
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1496482790621
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1496482795185
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1496482796530
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1496482797687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1496482883438
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1496482944173
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1496482959802
