what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497873935185
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497873935224
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497873935685
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497873973159
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1497873973173
started,bundle,org.python.pydev.shared_ui,2.8.2.2013090511,"org.python.pydev.shared_ui",1497873992609
started,bundle,org.python.pydev.shared_core,2.8.2.2013090511,"org.python.pydev.shared_core",1497873992643
started,bundle,org.python.pydev.debug,2.8.2.2013090511,"org.python.pydev.debug",1497873992657
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1497873994625
started,bundle,org.python.pydev.core,2.8.2.2013090511,"org.python.pydev.core",1497873995401
started,bundle,com.python.pydev.analysis,2.8.2.2013090511,"com.python.pydev.analysis",1497873995730
started,bundle,org.python.pydev,2.8.2.2013090511,"org.python.pydev",1497873995792
started,bundle,org.python.pydev.shared_interactive_console,2.8.2.2013090511,"org.python.pydev.shared_interactive_console",1497873996103
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201211091924,"org.eclipse.cdt.debug.mi.ui",1497873996123
started,bundle,org.eclipse.cdt.dsf,2.2.0.201211091924,"org.eclipse.cdt.dsf",1497873996303
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201211091924,"org.eclipse.cdt.dsf.gdb",1497873996314
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201211091924,"org.eclipse.cdt.dsf.gdb.ui",1497873996332
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201211091924,"org.eclipse.cdt.debug.core",1497873996462
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201211091924,"org.eclipse.cdt.debug.mi.core",1497873996465
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497873996550
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497873999711
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1497874007946
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497874008511
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497874013050
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1497874023529
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1497874023554
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1497874052815
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201211091924,"org.eclipse.cdt.debug.ui",1497874053100
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497874053639
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497874063124
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1497874083810
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1497874085370
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497874086108
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497874090469
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497874110292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497874282634
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1497874284954
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1497874292694
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497874294073
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497874295251
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1497874295265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497874298320
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497874298750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497874298887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497874302883
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1497874309804
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497874311175
